,min,max,mean,median,std
28,-1.813892126083374,31.044946670532227,11.789494616850721,10.18056344985962,11.006184006748713
29,-1.8152791261672974,31.871519088745117,11.788724330430039,10.305603504180908,10.935419667338593
30,-1.815637230873108,33.006256103515625,11.990396826387192,11.142260074615479,10.874428469445377
31,-1.8139622211456299,33.85393142700195,12.11851719051556,11.379947662353516,10.910210003504094
32,-1.8127731084823608,33.20673751831055,11.995455059492945,10.94189453125,11.00325193867416
33,-1.8103158473968506,32.70396041870117,11.728524359838344,10.30433177947998,11.062198139751578
34,-1.8053781986236572,31.58957862854004,11.572517228649321,10.043649673461914,11.021148708091012
35,-1.817431092262268,30.836721420288086,11.751399811621743,10.188238620758057,10.837433047782358
36,-1.8083068132400513,30.90628433227539,12.158091510654423,10.667272090911865,10.584061282337712
37,-1.8045902252197266,31.115198135375977,12.339498231394384,10.863407611846924,10.57783306734124
38,-1.8085224628448486,30.98177146911621,12.22979959757635,10.705385208129883,10.77902423324739
39,-1.8194255828857422,31.039655685424805,11.971262129559163,10.318590641021729,11.003684059122271
40,-1.8193520307540894,31.40239906311035,11.788850971363509,10.192275524139404,11.103453156971975
41,-1.8240923881530762,32.5947265625,11.777993669939617,10.252439022064209,11.032581689117254
42,-1.8164833784103394,34.0613899230957,11.942032719382919,10.464694023132324,10.954500680756729
43,-1.8177158832550049,34.156436920166016,12.088594174490847,10.844276428222656,10.984031403465815
44,-1.8136377334594727,33.81151580810547,11.965085458412808,10.601910591125488,11.043966291884097
45,-1.807900071144104,32.265804290771484,11.736043237516142,10.077616214752197,11.078748310494138
46,-1.805774211883545,30.987478256225586,11.600514530140357,9.92894697189331,11.06593419188489
47,-1.832025408744812,31.16887855529785,11.780267893679254,10.252447128295898,10.875526419395563
48,-1.8656189441680908,31.284130096435547,12.150361075953652,10.68143606185913,10.657375744659612
49,-1.8089557886123657,31.29621696472168,12.345987589162256,10.893008708953857,10.616882197698935
50,-1.8338470458984375,31.310937881469727,12.233715770678133,10.733922481536865,10.810496515098771
51,-1.8135906457901,31.1268310546875,11.969177569811258,10.471237182617188,11.018925170411174
52,-1.8136464357376099,31.571014404296875,11.78694668556534,10.248584747314453,11.07811850585058
53,-1.8149112462997437,32.453033447265625,11.792692459927181,10.227906703948975,11.005924870383206
54,-1.8125940561294556,33.51187515258789,11.952302604060797,10.662827968597412,10.930940376463342
55,-1.8163870573043823,34.04450225830078,12.04586310775432,10.962719917297363,10.93463133270949
56,-1.8136950731277466,33.09819412231445,11.936921335325968,10.66234827041626,10.997570069901219
57,-1.8077305555343628,33.00639343261719,11.68425688614052,10.15635871887207,11.036572296668563
58,-1.8041319847106934,31.841190338134766,11.522805996912748,9.94287395477295,11.000932353844112
59,-1.8289179801940918,31.119190216064453,11.70109813415461,10.295470237731934,10.785856268760014
60,-1.8151437044143677,31.15087127685547,12.105147154492332,10.792277336120605,10.52951658337851
61,-1.8196052312850952,31.0874080657959,12.297446722745747,11.022725105285645,10.507042548573184
62,-1.8070734739303589,30.94228172302246,12.153710210265034,10.879226684570312,10.73575291145514
63,-1.8167433738708496,30.786775588989258,11.89611009039628,10.563687324523926,10.978775560272043
64,-1.81621515750885,31.29909896850586,11.74273237205241,10.358972072601318,11.055773688039086
65,-1.814061164855957,32.604217529296875,11.76700452410049,10.403711318969727,10.98695809023911
66,-1.815100908279419,33.457984924316406,11.913072076425978,10.66474723815918,10.923737899734142
67,-1.8142999410629272,34.199642181396484,12.029812751818184,11.115137100219727,10.945096623057617
68,-1.8138431310653687,33.427040100097656,11.917502287762114,10.797943115234375,11.019676420027565
69,-1.8093011379241943,33.32239532470703,11.646919156431979,10.072409629821777,11.058139957590372
70,-1.8395228385925293,32.15042495727539,11.543035690717522,9.895508766174316,11.04205413024977
71,-1.8680667877197266,31.439437866210938,11.739726294136002,10.161153316497803,10.83345932414635
72,-1.8075602054595947,31.063325881958008,12.187739252071907,10.682245254516602,10.539896201045666
73,-1.8088548183441162,30.998340606689453,12.357261325232516,10.713716506958008,10.509034240993305
74,-1.8098152875900269,30.81863021850586,12.216789463118117,10.596133708953857,10.718151552642581
75,-1.8159188032150269,31.047779083251953,11.925237419252067,10.285963535308838,10.961253613426443
76,-1.8116172552108765,31.624956130981445,11.755461498303193,10.09433889389038,11.052369061856854
77,-1.814632773399353,32.293296813964844,11.781491392043888,10.268559455871582,10.98891083065346
78,-1.8151109218597412,33.411354064941406,11.936864108479663,10.784943580627441,10.94094911143099
79,-1.8112839460372925,34.21334457397461,12.088495995223607,11.234513282775879,10.985773165970638
80,-1.814269781112671,33.72613525390625,11.960780667571752,10.949981689453125,11.034408710496574
81,-1.8106715679168701,33.216041564941406,11.707181036431791,10.262587070465088,11.067563608187365
82,-1.805901050567627,31.431127548217773,11.583941505240103,10.084814548492432,11.027873590700219
83,-1.8105413913726807,31.28558349609375,11.744703836923321,10.264404773712158,10.82941197172832
84,-1.8264871835708618,30.978681564331055,12.182808697896615,10.74506950378418,10.547911104206207
85,-1.8194698095321655,30.751588821411133,12.351648074099291,10.813408374786377,10.52249360186648
86,-1.8111721277236938,30.626174926757812,12.186081094278402,10.72106647491455,10.737152973195466
87,-1.8311127424240112,31.24689483642578,11.96848259773112,10.369149684906006,10.93991719981858
88,-1.813902497291565,31.231863021850586,11.830193407327302,10.270623207092285,11.035463403715042
89,-1.8133602142333984,32.054752349853516,11.833088188894772,10.341803073883057,10.993552964175905
90,-1.8200441598892212,33.216819763183594,12.011745471075749,10.99091625213623,10.934519315240314
91,-1.8164536952972412,34.19136428833008,12.144983504933034,11.39434814453125,10.978219668828148
92,-1.8137946128845215,33.509342193603516,12.03065349472406,11.066339015960693,11.067861709518954
93,-1.8080940246582031,33.30072784423828,11.77721480749082,10.359994411468506,11.08762236463782
94,-1.8053189516067505,32.04521560668945,11.689616352056301,10.135591983795166,11.045579071045983
95,-1.8075190782546997,31.382667541503906,11.858749676074611,10.44335126876831,10.862859328965298
96,-1.8206926584243774,31.210426330566406,12.228386473143228,10.80202054977417,10.611571346128688
97,-1.8257877826690674,31.185388565063477,12.428856525771227,10.967877388000488,10.566513681450132
98,-1.8085689544677734,30.847196578979492,12.341976823600602,10.898900032043457,10.769190134006566
99,-1.812360405921936,30.808334350585938,12.069077941377218,10.557886600494385,11.008649658110286
100,-1.8268582820892334,31.51304054260254,11.903141882638357,10.40149974822998,11.116736166715272
101,-1.8129887580871582,32.412010192871094,11.912996723226795,10.74544620513916,11.031828352900517
102,-1.8147882223129272,33.918426513671875,12.128939685473483,11.329179763793945,10.949296726939144
103,-1.8144876956939697,34.38294219970703,12.24460879036398,11.632995128631592,10.973101671280372
104,-1.8129338026046753,33.67844009399414,12.080287597758746,11.151694774627686,11.009516762318938
105,-1.8137000799179077,33.6971321105957,11.825529549522583,10.399931907653809,11.047484132562778
106,-1.805031657218933,32.40064239501953,11.685100569761492,10.226232051849365,11.034390062427663
107,-1.8062137365341187,31.23649024963379,11.858030175604366,10.489551067352295,10.890385611833919
108,-1.824686050415039,31.1661434173584,12.28502340162833,10.913420677185059,10.61584329271537
109,-1.8185240030288696,30.806440353393555,12.458262081159136,11.061846256256104,10.555250419450097
110,-1.8477425575256348,31.033241271972656,12.341439016892219,10.797865867614746,10.733231480350629
111,-1.8391032218933105,30.888383865356445,12.087488155094166,10.475739479064941,10.927048910870038
112,-1.8138498067855835,31.32306671142578,11.905626325205308,10.34471607208252,11.001439953902
113,-1.8143683671951294,32.09423828125,11.9327137582825,10.5291748046875,10.930797351825158
114,-1.8137911558151245,33.511993408203125,12.126404283644316,11.228736877441406,10.874306065610542
115,-1.8138092756271362,34.20610427856445,12.238309584285766,11.426657676696777,10.903779553871974
116,-1.8128710985183716,33.730621337890625,12.113050422043353,11.089792251586914,10.978598893857209
117,-1.8114370107650757,32.65443420410156,11.834845599209903,10.355219841003418,11.02471224505093
118,-1.8039324283599854,31.481281280517578,11.677930042855465,10.041489601135254,10.979320597612189
119,-1.8111690282821655,31.204500198364258,11.865946368063984,10.08577299118042,10.75787326742231
120,-1.8139221668243408,30.86362648010254,12.291101889868367,10.548763751983643,10.483937152733093
121,-1.8117618560791016,30.91980743408203,12.522101020599711,10.827924251556396,10.453404830768134
122,-1.8163994550704956,31.223018646240234,12.383529001037603,10.71600341796875,10.663651460240319
123,-1.8213255405426025,30.89864730834961,12.097443572361325,10.283292293548584,10.925260177696149
124,-1.8133866786956787,31.40553092956543,11.875162785235107,10.033048629760742,11.036745964585206
125,-1.8130195140838623,32.062339782714844,11.865238309329259,10.18290376663208,10.991716537055117
126,-1.8165662288665771,33.91744613647461,12.05645416536868,10.896596908569336,10.903395131738112
127,-1.8237130641937256,34.3074836730957,12.192133318570146,11.402316093444824,10.928902308164725
128,-1.8118976354599,34.25889205932617,12.05914325482417,11.054943084716797,10.999109170754858
129,-1.8098567724227905,32.88984298706055,11.813455929839625,10.39495849609375,11.040826529848093
130,-1.8061484098434448,32.076175689697266,11.674444494948382,10.163518905639648,10.995485706144823
131,-1.8064041137695312,31.412572860717773,11.887243726334024,10.374559879302979,10.793083009355582
132,-1.8080615997314453,30.757322311401367,12.27314650570278,10.7881441116333,10.504614088836153
133,-1.8210502862930298,30.518037796020508,12.479153986878215,10.923799514770508,10.473823338919855
134,-1.8141285181045532,30.501611709594727,12.400651063815342,10.754892826080322,10.652910109615602
135,-1.8133258819580078,30.80628204345703,12.117033210791465,10.456158638000488,10.9074747780379
136,-1.8141661882400513,31.375585556030273,11.901808582469453,10.257359981536865,10.990817070598613
137,-1.8149511814117432,32.342288970947266,11.879249643249432,10.457401275634766,10.936765011791485
138,-1.8190397024154663,33.24286651611328,12.059234695664298,10.87207841873169,10.892367035642508
139,-1.8158622980117798,34.02632141113281,12.159808475107774,11.042195320129395,10.916924228817447
140,-1.8134702444076538,33.97721862792969,12.029615182522564,10.636867046356201,11.013696907754667
141,-1.8140287399291992,32.906394958496094,11.780908519770177,10.127707958221436,11.046261547717146
142,-1.8111892938613892,31.580631256103516,11.672466821835489,10.088216304779053,11.006439579802452
143,-1.8082809448242188,31.31304931640625,11.877132822345855,10.31496286392212,10.800516590437864
144,-1.8180572986602783,31.031391143798828,12.310388300472887,10.670023918151855,10.49532093874215
145,-1.812314510345459,31.091327667236328,12.526942215445713,10.859091758728027,10.46238971894502
146,-1.828057885169983,31.03691291809082,12.404287905516494,10.667961120605469,10.662034828411835
147,-1.8191269636154175,30.865652084350586,12.111191141268442,10.364866733551025,10.914742813823413
148,-1.8131663799285889,31.204639434814453,11.915946558028956,10.195743083953857,11.02460577234925
149,-1.8140311241149902,32.156898498535156,11.9025338289066,10.237876415252686,10.958664914471752
150,-1.8128987550735474,33.84787368774414,12.093517455505248,10.58674430847168,10.878054621993618
151,-1.813103437423706,34.17918014526367,12.21770558684902,11.021012306213379,10.892797108436795
152,-1.8134138584136963,33.509361267089844,12.09672132326165,10.744266510009766,10.978494936613894
153,-1.816496729850769,33.07166290283203,11.839757159969288,10.141703605651855,11.034273156101627
154,-1.804636001586914,31.553327560424805,11.690486869905381,9.959102630615234,11.017741421844656
155,-1.8502479791641235,31.107219696044922,11.903646047172858,10.320049285888672,10.826238134018197
156,-1.8391547203063965,31.037353515625,12.347865608930784,10.817337989807129,10.587915853974714
157,-1.815917730331421,30.82831382751465,12.575945596889829,10.986207962036133,10.552363283191768
158,-1.8134195804595947,30.890262603759766,12.429707440280184,10.806104183197021,10.75752672930915
159,-1.8194726705551147,31.23025131225586,12.13316771840534,10.502491474151611,10.993263761912226
160,-1.8130006790161133,31.563379287719727,11.93915680735411,10.278398036956787,11.075897262314326
161,-1.813271164894104,32.77238845825195,11.92843999485776,10.427860736846924,11.011637857851685
162,-1.8141233921051025,33.54708480834961,12.118188600886691,10.819642543792725,10.938505521850734
163,-1.8150469064712524,34.487064361572266,12.24530617953367,11.011717796325684,10.94054533471977
164,-1.8161169290542603,33.96074676513672,12.135490170373764,10.746598243713379,11.021267617434532
165,-1.8089745044708252,33.147705078125,11.892277818928182,10.235432624816895,11.074762309537379
166,-1.8051823377609253,32.033042907714844,11.746507696377801,10.07934045791626,11.040517546125274
167,-1.807666301727295,31.235641479492188,11.942812351903978,10.284394264221191,10.861190785393497
168,-1.8180502653121948,31.252412796020508,12.40800576474889,10.80261754989624,10.53745333049085
169,-1.844726800918579,31.20088005065918,12.642345420627445,10.968794822692871,10.452718779432333
170,-1.8338154554367065,31.11630630493164,12.458721355129782,10.755287170410156,10.69810667178051
171,-1.824729084968567,31.59033966064453,12.170398404991397,10.444215297698975,10.934747166715734
172,-1.8160710334777832,31.471078872680664,11.968931989455308,10.270299434661865,11.025943665041634
173,-1.8133904933929443,32.00042724609375,11.978838703894766,10.416522979736328,10.973527547800039
174,-1.811635136604309,33.82918930053711,12.185970982701132,11.073271751403809,10.89712877694303
175,-1.8163983821868896,34.493316650390625,12.29459216087018,11.227888107299805,10.925360963710853
176,-1.8123339414596558,33.57578659057617,12.167089640357368,10.970099925994873,11.002707419161739
177,-1.8076084852218628,33.13711166381836,11.898037445198652,10.190217971801758,11.039875545994738
178,-1.806617259979248,31.719797134399414,11.736553358446459,10.105061531066895,11.020986565175809
179,-1.8058559894561768,31.355363845825195,11.95591043011262,10.294759750366211,10.82022550644756
180,-1.8235082626342773,30.96178436279297,12.454166587614948,10.753153324127197,10.481708753954772
181,-1.8168749809265137,31.04222869873047,12.644103381100447,10.973036289215088,10.487553171424098
182,-1.815661072731018,31.168317794799805,12.457736348141756,10.853401184082031,10.781013005134149
183,-1.8182910680770874,30.983322143554688,12.168620108952036,10.476187705993652,11.004187318897825
184,-1.8160326480865479,31.62958335876465,11.99783280617619,10.236798286437988,11.097668488127535
185,-1.814681887626648,32.463722229003906,12.005170026095632,10.31873083114624,11.026210151054244
186,-1.8124616146087646,33.74525451660156,12.177635937842473,10.964023113250732,10.934623711416723
187,-1.8150206804275513,34.098533630371094,12.301617468932571,11.287288665771484,10.945744288108406
188,-1.8135510683059692,33.788997650146484,12.166945793605976,10.909636974334717,11.015781726790575
189,-1.808825969696045,33.350101470947266,11.922692972095883,10.475350379943848,11.050254134100957
190,-1.8123693466186523,31.927461624145508,11.820940209830997,10.311811447143555,10.970165265350735
191,-1.8215579986572266,31.234161376953125,12.050317310967962,10.62461233139038,10.733604903757769
192,-1.8341903686523438,31.094209671020508,12.529484974591213,11.024770736694336,10.41215874154695
193,-1.8150299787521362,31.0687255859375,12.719585221087216,11.229798316955566,10.35662157314775
194,-1.825609803199768,31.32406997680664,12.587465485268385,11.016597270965576,10.549495066075064
195,-1.8204909563064575,31.2625789642334,12.27360570873516,10.539813041687012,10.79858072577937
196,-1.8132332563400269,31.64604949951172,12.029427410701729,10.28148603439331,10.94167710107223
197,-1.8154077529907227,32.43315124511719,12.01463401070729,10.578080177307129,10.921476844344333
198,-1.813314437866211,34.030094146728516,12.19930758005812,11.26175308227539,10.89526373377886
199,-1.8132175207138062,34.447059631347656,12.283492866718689,11.439267635345459,10.919876907312897
200,-1.8129409551620483,33.937644958496094,12.141241342422363,11.049298286437988,10.988744256371076
201,-1.8125113248825073,32.981937408447266,11.886323165973685,10.460590839385986,11.01587466546483
202,-1.8052713871002197,31.600378036499023,11.769585085758406,10.197404861450195,10.961904208684597
203,-1.861482858657837,31.42232322692871,11.938444357477893,10.356905460357666,10.781657353369317
204,-1.8174773454666138,30.977266311645508,12.347046772789179,10.885043144226074,10.538550809064153
205,-1.826059103012085,31.136056900024414,12.571032482850212,11.208580493927002,10.524379345739536
206,-1.8414936065673828,31.26219367980957,12.444269507359788,10.919920921325684,10.695581731630632
207,-1.8212649822235107,31.02849006652832,12.177644128323927,10.527926445007324,10.916313178419681
208,-1.81536865234375,31.432762145996094,12.01847442116618,10.387925624847412,11.025331569355544
209,-1.8147406578063965,32.56595993041992,12.018395645054513,10.468784809112549,10.967147370293052
210,-1.816204309463501,33.70107650756836,12.179718688241952,11.05885362625122,10.894538776132297
211,-1.8307315111160278,34.11282730102539,12.305646752742922,11.264824390411377,10.939960550291914
212,-1.8348078727722168,33.6107177734375,12.183963287230128,10.773486614227295,11.030614682917697
213,-1.8201504945755005,33.483829498291016,11.90299350656352,10.121903896331787,11.040578331532958
214,-1.804877519607544,31.7286434173584,11.766756476745046,9.9261155128479,11.011417740209065
215,-1.807897686958313,30.94438934326172,11.955355801153317,10.352960109710693,10.815388924237796
216,-1.8094425201416016,30.809965133666992,12.40488161322755,10.901003360748291,10.521647312985202
217,-1.8212833404541016,31.26506996154785,12.62565146030838,11.086834907531738,10.489203338629135
218,-1.8156070709228516,31.579206466674805,12.48754602703154,10.836886405944824,10.707304588511127
219,-1.9432400465011597,30.876508712768555,12.21883835060766,10.509164810180664,10.935646855434308
220,-1.8199758529663086,31.197429656982422,12.016027687358145,10.252265930175781,11.033136963940967
221,-1.815970778465271,32.01431655883789,12.037423346109408,10.431358337402344,10.963132603070456
222,-1.8179409503936768,33.68805694580078,12.24032788146057,11.090814590454102,10.906137300697509
223,-1.8138543367385864,34.44501876831055,12.339442935457612,11.46043586730957,10.951341032838744
224,-1.8161462545394897,34.0386962890625,12.207348882081252,11.104368686676025,11.014608856935693
225,-1.8139694929122925,32.6549072265625,11.954474205582494,10.427616596221924,11.028014238992933
226,-1.8055188655853271,31.410737991333008,11.818646484328962,10.108742713928223,10.960086942139757
227,-1.8115653991699219,31.360000610351562,12.042971426969332,10.378643035888672,10.739031638661258
228,-1.8170661926269531,31.102575302124023,12.490813620443344,10.930516242980957,10.472454340670723
229,-1.8147045373916626,31.31594467163086,12.667980177672533,11.124021053314209,10.446135743950126
230,-1.8069086074829102,30.896869659423828,12.528094564108711,11.051790714263916,10.69571830239817
231,-1.8121328353881836,31.191112518310547,12.232064885757781,10.750297546386719,10.975617063589374
232,-1.8143266439437866,31.472808837890625,12.040871739691683,10.46152639389038,11.05874826255944
233,-1.8144091367721558,32.31887435913086,12.062425050770688,10.687240600585938,10.99521513448614
234,-1.8140263557434082,33.45460510253906,12.244357127154425,11.282225131988525,10.909719442437412
235,-1.8157999515533447,34.51228713989258,12.346401866147863,11.490036964416504,10.929820880159411
236,-1.8135217428207397,33.542747497558594,12.2143541725431,11.085068225860596,11.021353833352437
237,-1.808230996131897,33.19461441040039,11.965542600662847,10.459933280944824,11.05799981089453
238,-1.804054856300354,32.318607330322266,11.853080604449094,10.30348014831543,11.026712974679015
239,-1.8058589696884155,31.233423233032227,12.125284480603632,10.628523826599121,10.791168636075993
240,-1.8119508028030396,31.00746726989746,12.651760490783214,11.027997493743896,10.446522894772176
241,-1.8142377138137817,31.209184646606445,12.840074216073559,11.342989444732666,10.450117891460424
242,-1.845492959022522,31.52703285217285,12.66694983453835,11.282784938812256,10.74777652641452
243,-1.818871259689331,31.366487503051758,12.318586800424258,10.778057098388672,10.981284715684042
244,-1.8199809789657593,31.366395950317383,12.087458827665007,10.394591808319092,11.057254996018532
245,-1.8136550188064575,32.49660110473633,12.083081185885844,10.59249496459961,10.971147729144928
246,-1.8146028518676758,33.875946044921875,12.231880038373754,10.8851957321167,10.90067301069341
247,-1.817922830581665,34.436649322509766,12.331292712955374,11.05775785446167,10.917177353170207
248,-1.8128602504730225,34.077449798583984,12.196254997939883,10.748268604278564,10.988714662905
249,-1.8098983764648438,32.98865509033203,11.918096116096278,10.14001989364624,11.011782440577159
250,-1.8057403564453125,32.03597640991211,11.788190475980226,10.224862098693848,10.965297235433034
251,-1.8061482906341553,31.305559158325195,12.013836681961864,10.663383483886719,10.773241140693305
252,-1.815829873085022,31.334609985351562,12.450113664330795,11.093222618103027,10.464620910753194
253,-1.8510316610336304,31.030378341674805,12.70983725579582,11.21737003326416,10.407511956024374
254,-1.8275706768035889,31.0452823638916,12.551793669807886,11.044960021972656,10.619428762309855
255,-1.823054313659668,31.397480010986328,12.258397368326536,10.655277252197266,10.865469735527503
256,-1.8161417245864868,31.3853702545166,12.051001697344274,10.388797760009766,10.977957074089518
257,-1.8148565292358398,32.151729583740234,12.031129748997833,10.513611793518066,10.92179737438292
258,-1.8159692287445068,33.716400146484375,12.197586221974374,10.85136604309082,10.845761572694867
259,-1.8125978708267212,34.53105926513672,12.318869304537182,11.158754348754883,10.872316215498127
260,-1.8139774799346924,33.38034439086914,12.184156115753268,10.921988487243652,10.952709664212579
261,-1.8115113973617554,33.067596435546875,11.898304449955589,10.312027931213379,10.965297230616386
262,-1.805741548538208,31.474098205566406,11.770714642525556,10.294131755828857,10.89845919237608
263,-1.8224188089370728,31.416091918945312,12.015104121842903,10.517731189727783,10.63995398177302
264,-1.807456374168396,31.439178466796875,12.522594895463875,10.863101959228516,10.26617547241251
265,-1.8070088624954224,31.43916893005371,12.731044050006135,11.210258483886719,10.291857577511708
266,-1.8064665794372559,31.19632911682129,12.544492791075475,11.05472993850708,10.53335981162809
267,-1.813623070716858,31.307567596435547,12.235190222768233,10.762972831726074,10.816223346579685
268,-1.8128502368927002,31.169076919555664,12.009401759259053,10.527990818023682,10.92062484038821
269,-1.814178466796875,31.727798461914062,11.98842761090941,10.622419357299805,10.863962934391285
270,-1.8128440380096436,33.41425704956055,12.164444274967126,11.142178058624268,10.808385885956165
271,-1.816477656364441,34.16170120239258,12.261324063745894,11.38334608078003,10.862184224821878
272,-1.8192269802093506,33.83122253417969,12.13947345470083,11.121127605438232,10.927613503217863
273,-1.8134417533874512,33.083438873291016,11.894376371991846,10.367380142211914,10.963479104862694
274,-1.8193355798721313,31.997953414916992,11.802075177321331,10.233188152313232,10.901594000618289
275,-1.8062766790390015,31.358585357666016,12.027727779396113,10.360498905181885,10.677400871837445
276,-1.8121505975723267,31.027400970458984,12.580670385925007,10.89634895324707,10.310233248111489
277,-1.8241816759109497,30.838153839111328,12.787398031243411,11.123659610748291,10.251841070745337
278,-1.8180980682373047,31.000732421875,12.592999107260365,11.012838363647461,10.505098484507373
279,-1.8131728172302246,30.77678680419922,12.285284848754271,10.768994808197021,10.801928296872493
280,-1.8178040981292725,31.27117919921875,12.07430078446593,10.661924839019775,10.934986743422591
281,-1.8124616146087646,32.001766204833984,12.072532023176997,10.75757646560669,10.91310476525537
282,-1.8160959482192993,33.794002532958984,12.241981095153198,11.220850467681885,10.855871839416649
283,-1.816007375717163,34.6641960144043,12.346544739842262,11.424304485321045,10.892222851432146
284,-1.8125572204589844,33.73445510864258,12.205310262342643,11.090400218963623,10.976168200396799
285,-1.8091450929641724,32.71495819091797,11.914864784989302,10.365170001983643,11.008550768248988
286,-1.8045247793197632,31.902320861816406,11.770985548459485,10.280083179473877,10.97458123676246
287,-1.8086782693862915,31.32967185974121,11.994450617612598,10.575013160705566,10.789003799319168
288,-1.8179655075073242,31.202804565429688,12.431251052121388,11.014513492584229,10.523796712470386
289,-1.8208199739456177,31.00124740600586,12.635187578833987,11.120891094207764,10.455315985394337
290,-1.8408203125,31.09628677368164,12.49106871470782,11.064839839935303,10.666317501779778
291,-1.8514491319656372,30.838970184326172,12.214034096019256,10.846633911132812,10.909451629137392
292,-1.8123172521591187,31.3863525390625,12.023849526081602,10.623941898345947,10.993020336746213
293,-1.813167691230774,32.107887268066406,12.041678257938441,10.7089262008667,10.935122629705567
294,-1.8147733211517334,33.67320251464844,12.241020153859507,11.080975532531738,10.86131742848115
295,-1.8166757822036743,34.337432861328125,12.364434347634013,11.325359344482422,10.899178853128962
296,-1.8117269277572632,33.82121658325195,12.234602610404519,11.069090366363525,10.98770061948093
297,-1.8105201721191406,33.04579544067383,11.963837210095377,10.441775798797607,11.022215712194741
298,-1.805708408355713,31.438186645507812,11.834197354017943,10.369128227233887,10.985271202144219
299,-1.8236639499664307,31.60712432861328,12.158152638479967,10.710312843322754,10.668647285138055
300,-1.830588698387146,31.609209060668945,12.59318220107061,11.150189399719238,10.377857473800624
301,-1.808440089225769,31.34623146057129,12.78387436515234,11.36047887802124,10.366654755626229
302,-1.8113454580307007,30.886186599731445,12.610441016956297,11.146357536315918,10.61347079219449
303,-1.8161401748657227,31.0625,12.293271015496614,10.732272148132324,10.85311726132771
304,-1.8134121894836426,31.181835174560547,12.070558536018504,10.380010604858398,10.934179257663141
305,-1.812949538230896,32.50316619873047,12.044719021641933,10.509527206420898,10.932686572425142
306,-1.8134289979934692,33.451568603515625,12.222436736915974,11.052492618560791,10.886619696773735
307,-1.8160557746887207,34.14359664916992,12.346128770901922,11.666797161102295,10.91886396623129
308,-1.8127387762069702,33.76387023925781,12.217148289009224,11.123048305511475,11.023020479844588
309,-1.8090288639068604,33.035179138183594,11.966738778638339,10.49756908416748,11.075069414944041
310,-1.8047443628311157,31.52622413635254,11.811475544404473,10.31873893737793,11.04247554712123
311,-1.8065500259399414,31.539525985717773,12.008932201000809,10.606358051300049,10.886114775614464
312,-1.8380663394927979,30.90791893005371,12.438950756567836,10.973607540130615,10.616672504919777
313,-1.8086634874343872,31.13947296142578,12.611717645178851,11.094930171966553,10.58327365338249
314,-1.8136804103851318,31.118162155151367,12.480605938449905,10.938164710998535,10.784034343642713
315,-1.8103125095367432,31.409942626953125,12.217284054268166,10.588685989379883,11.004070413534114
316,-1.8125896453857422,31.569591522216797,12.046915280484434,10.378642082214355,11.112635795632405
317,-1.8107047080993652,32.529151916503906,12.030224559415654,10.436341762542725,11.057489520119343
318,-1.8135448694229126,33.42344284057617,12.180514963024573,10.843857288360596,10.971210484927692
